,indicator,Year,Sex,Race/Ethnicity,Value,Place,95pc_con_lvl-low,95pc_con_lvl-high
3982,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,35.1,"San Antonio, TX",25.1,47.8
3983,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,36.0,"San Diego County, CA",26.3,48.2
3984,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,38.0,"Seattle, WA",22.7,60.5
3985,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,40.2,"Las Vegas (Clark County), NV",30.0,50.4
3986,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,41.1,"Fort Worth (Tarrant County), TX",32.2,51.8
3988,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,46.8,"Indianapolis (Marion County), IN",37.6,57.6
3990,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,58.8,"Oakland (Alameda County), CA",46.3,73.8
3991,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,60.7,"Columbus, OH",48.4,75.3
3995,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,10.0,"Fort Worth (Tarrant County), TX",5.9,15.8
3997,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,17.0,"San Diego County, CA",13.7,20.4
3999,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,19.0,"San Antonio, TX",17.2,20.8
4000,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,21.7,"Seattle, WA",5.8,63.4
4002,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,25.3,"Las Vegas (Clark County), NV",17.7,32.8
4016,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,27.4,"Oakland (Alameda County), CA",19.0,38.3
4017,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,28.4,"Seattle, WA",23.6,34.2
4019,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,32.8,"San Diego County, CA",30.4,35.2
4020,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,35.4,"San Antonio, TX",31.1,39.7
4023,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,40.7,"Portland (Multnomah County), OR",35.7,45.6
4024,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,41.5,"Fort Worth (Tarrant County), TX",37.8,45.2
4025,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,41.9,"Las Vegas (Clark County), NV",38.3,45.5
4028,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,52.5,"Indianapolis (Marion County), IN",47.0,58.6
4029,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,68.8,"Columbus, OH",60.2,77.5
4030,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,11.7,"San Antonio, TX",8.8,15.2
4032,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,24.0,"Seattle, WA",19.2,30.1
4034,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,25.3,"San Diego County, CA",23.0,27.6
4035,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,30.2,"Fort Worth (Tarrant County), TX",26.7,33.8
4038,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,37.6,"Portland (Multnomah County), OR",31.6,43.6
4039,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,41.0,"Las Vegas (Clark County), NV",36.9,45.1
4040,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,44.6,"Indianapolis (Marion County), IN",38.8,51.0
4043,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,51.8,"Columbus, OH",43.6,60.0
4049,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,26.1,"San Antonio, TX",20.8,32.3
4050,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,33.5,"San Diego County, CA",30.5,36.5
4051,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,34.4,"Seattle, WA",27.7,42.6
4054,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,41.0,"Portland (Multnomah County), OR",34.0,48.1
4055,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,44.0,"Oakland (Alameda County), CA",34.9,54.6
4056,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,47.3,"Fort Worth (Tarrant County), TX",42.0,52.5
4057,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,47.9,"Las Vegas (Clark County), NV",43.1,52.6
4060,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,54.7,"Indianapolis (Marion County), IN",47.4,62.9
4063,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,81.3,"Columbus, OH",69.1,93.6
4069,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,27.9,"San Diego County, CA",26.2,29.7
4071,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,34.9,"Oakland (Alameda County), CA",29.3,40.6
4072,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,38.1,"Portland (Multnomah County), OR",33.6,42.5
4074,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,50.0,"Indianapolis (Marion County), IN",45.4,55.0
4077,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,57.1,"Columbus, OH",50.5,63.8
4079,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Asian/PI,26.0,"San Diego County, CA",21.2,30.8
4080,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Asian/PI,30.0,"Oakland (Alameda County), CA",20.9,41.7
4083,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Asian/PI,38.8,"Portland (Multnomah County), OR",24.0,59.4
4087,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,30.1,"San Diego County, CA",21.8,40.6
4089,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,48.4,"Portland (Multnomah County), OR",28.7,76.5
4090,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,51.8,"Indianapolis (Marion County), IN",42.3,63.0
4091,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,53.5,"Oakland (Alameda County), CA",41.7,67.6
4094,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,55.8,"Columbus, OH",44.0,69.7
4096,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Hispanic,15.2,"San Diego County, CA",12.2,18.8
4109,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,26.8,"Oakland (Alameda County), CA",18.8,37.1
4110,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,31.3,"San Diego County, CA",29.0,33.7
4112,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,37.1,"Portland (Multnomah County), OR",32.4,41.9
4116,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,52.0,"Indianapolis (Marion County), IN",46.5,58.1
4117,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,60.1,"Columbus, OH",52.0,68.3
4118,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,25.6,"San Diego County, CA",23.4,27.9
4121,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,35.4,"Portland (Multnomah County), OR",29.6,41.2
4122,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,42.8,"Philadelphia, PA",38.7,46.9
4123,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,43.7,"Columbus, OH",36.1,51.4
4124,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,44.6,"Indianapolis (Marion County), IN",38.9,51.0
4126,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,31.0,"San Diego County, CA",28.2,33.9
4127,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,37.4,"Oakland (Alameda County), CA",29.3,47.2
4129,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,42.1,"Portland (Multnomah County), OR",35.1,49.2
4131,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,57.4,"Indianapolis (Marion County), IN",49.8,65.9
4133,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,63.2,"Philadelphia, PA",57.1,69.2
4134,"Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,77.1,"Columbus, OH",65.0,89.2
