,indicator,year,sex,race_ethnicity,value,place,95pc_con_lvl-low,95pc_con_lvl-high
24018,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,4.4,"San Diego County, CA",3.4,5.5
24020,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,4.6,"Oakland (Alameda County), CA",2.2,8.5
24021,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,7.3,"Columbus, OH",4.6,11.2
24025,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,10.9,"Philadelphia, PA",8.5,13.2
24026,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,13.3,"Oakland (Alameda County), CA",8.8,19.2
24027,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,15.9,"Indianapolis (Marion County), IN",12.3,20.4
24028,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,18.7,"Columbus, OH",14.0,24.4
24037,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,8.1,"Oakland (Alameda County), CA",5.6,11.5
24041,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,9.9,"San Francisco, CA",8.7,11.2
24043,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,11.0,"Columbus, OH",8.5,14.1
24045,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,11.1,"Seattle, WA",8.7,14.2
24046,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,12.1,"Indianapolis (Marion County), IN",9.9,14.6
24048,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,18.9,"Las Vegas (Clark County), NV",17.0,20.8
24053,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,5.5,"Seattle, WA",1.8,15.6
24054,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,5.7,"San Francisco, CA",4.3,7.7
24056,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,6.2,"Las Vegas (Clark County), NV",2.7,9.6
24072,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,8.9,"Las Vegas (Clark County), NV",4.8,13.0
24073,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,9.2,"San Francisco, CA",5.1,15.6
24074,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,13.3,"Seattle, WA",4.7,31.0
24086,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,7.1,"Las Vegas (Clark County), NV",4.5,9.6
24087,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,7.1,"San Antonio, TX",5.4,9.1
24088,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,7.3,"San Francisco, CA",4.7,11.0
24097,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,3.0,"Las Vegas (Clark County), NV",0.0,7.2
24109,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,11.2,"Oakland (Alameda County), CA",6.1,18.7
24111,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,12.8,"Seattle, WA",9.7,17.1
24112,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,13.1,"San Francisco, CA",11.0,15.8
24114,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,13.6,"Columbus, OH",10.0,18.2
24116,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,15.1,"Indianapolis (Marion County), IN",12.1,18.7
24119,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,17.2,"San Antonio, TX",13.7,20.6
24123,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,29.2,"Las Vegas (Clark County), NV",25.9,32.4
24131,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,4.7,"San Francisco, CA",3.6,6.1
24134,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,5.3,"Seattle, WA",3.1,9.1
24135,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,6.0,"San Antonio, TX",4.5,7.9
24139,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,8.1,"Las Vegas (Clark County), NV",6.4,9.9
24148,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,13.4,"Oakland (Alameda County), CA",8.6,20.0
24150,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,14.9,"San Francisco, CA",12.8,17.3
24153,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,16.7,"San Antonio, TX",13.7,19.6
24154,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,17.0,"Columbus, OH",12.5,22.7
24155,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,17.1,"Seattle, WA",12.8,22.6
24159,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,18.4,"Indianapolis (Marion County), IN",14.4,23.2
24161,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,30.0,"Las Vegas (Clark County), NV",26.6,33.5
24176,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,10.8,"Columbus, OH",8.3,13.8
24180,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,12.8,"Indianapolis (Marion County), IN",10.5,15.4
24182,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,14.4,"Portland (Multnomah County), OR",11.7,17.1
24184,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,16.5,"Las Vegas (Clark County), NV",14.7,18.3
24194,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,9.1,"Las Vegas (Clark County), NV",4.8,13.4
24210,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,8.1,"Las Vegas (Clark County), NV",4.0,12.2
24227,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,8.3,"Las Vegas (Clark County), NV",5.8,10.8
24247,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,14.0,"Columbus, OH",10.3,18.5
24250,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,15.8,"Portland (Multnomah County), OR",12.7,18.8
24251,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,15.9,"Indianapolis (Marion County), IN",12.7,19.6
24259,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,23.4,"Las Vegas (Clark County), NV",20.5,26.3
24275,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,6.2,"Portland (Multnomah County), OR",3.9,9.3
24278,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,9.4,"Las Vegas (Clark County), NV",7.4,11.3
24295,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,17.0,"Columbus, OH",12.5,22.6
24298,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,21.3,"Indianapolis (Marion County), IN",17.0,26.4
24299,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,22.9,"Portland (Multnomah County), OR",18.3,28.3
24301,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,23.9,"Las Vegas (Clark County), NV",20.8,26.9
24319,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,13.5,"Indianapolis (Marion County), IN",11.2,16.2
24320,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,13.8,"Columbus, OH",11.0,17.2
24322,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,14.0,"Oakland (Alameda County), CA",9.3,20.2
24325,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,16.4,"Portland (Multnomah County), OR",13.5,19.2
24326,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,18.0,"Las Vegas (Clark County), NV",16.1,19.9
24336,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,10.8,"Las Vegas (Clark County), NV",5.9,15.7
24358,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,12.4,"Las Vegas (Clark County), NV",7.2,17.6
24373,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,6.6,"Las Vegas (Clark County), NV",4.3,8.9
24381,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,6.7,"Las Vegas (Clark County), NV",0.0,14.3
24392,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,10.6,"Oakland (Alameda County), CA",5.7,18.2
24401,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,16.3,"Indianapolis (Marion County), IN",13.1,20.1
24403,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,17.0,"Columbus, OH",12.9,21.9
24404,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,17.2,"Portland (Multnomah County), OR",14.0,20.4
24411,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,26.3,"Las Vegas (Clark County), NV",23.2,29.4
24425,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,7.0,"Portland (Multnomah County), OR",4.6,10.2
24427,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,9.8,"Las Vegas (Clark County), NV",7.9,11.8
24436,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,11.9,"Oakland (Alameda County), CA",7.7,17.8
24447,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,21.2,"Columbus, OH",16.1,27.3
24449,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,22.9,"Indianapolis (Marion County), IN",18.5,28.3
24450,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,26.4,"Portland (Multnomah County), OR",21.1,31.6
24451,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,26.6,"Las Vegas (Clark County), NV",23.4,29.9
24459,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,8.3,"San Francisco, CA",7.3,9.5
24460,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,9.6,"Philadelphia, PA",8.1,11.1
24463,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,11.1,"Fort Worth (Tarrant County), TX",9.6,12.7
24465,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,11.5,"Columbus, OH",8.9,14.6
24467,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,12.5,"Oakland (Alameda County), CA",9.3,16.3
24469,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,12.9,"San Diego County, CA",11.7,14.2
24472,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,16.8,"Portland (Multnomah County), OR",14.0,19.7
24473,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,17.3,"Las Vegas (Clark County), NV",15.5,19.2
24479,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,5.0,"San Francisco, CA",3.7,6.7
24482,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,7.6,"San Diego County, CA",5.2,10.9
24492,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,4.7,"Philadelphia, PA",3.1,6.3
24501,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,7.6,"San Francisco, CA",4.0,13.5
24503,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,9.5,"Oakland (Alameda County), CA",4.6,17.5
24512,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,4.3,"Fort Worth (Tarrant County), TX",2.7,6.5
24516,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,5.1,"San Diego County, CA",3.7,6.9
24520,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,6.7,"Philadelphia, PA",3.2,10.2
24522,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,7.3,"Las Vegas (Clark County), NV",5.0,9.6
24523,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,8.5,"San Francisco, CA",5.7,12.4
24538,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,10.7,"San Francisco, CA",8.9,12.9
24544,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,13.8,"Philadelphia, PA",11.1,16.4
24545,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,14.1,"Columbus, OH",10.4,18.6
24548,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,16.2,"Fort Worth (Tarrant County), TX",13.7,18.7
24551,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,17.5,"Portland (Multnomah County), OR",14.4,20.7
24552,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,17.8,"San Diego County, CA",15.8,19.8
24554,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,18.4,"Indianapolis (Marion County), IN",15.0,22.3
24556,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,23.9,"Las Vegas (Clark County), NV",21.0,26.8
24557,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,25.8,"Oakland (Alameda County), CA",17.5,36.6
24565,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.6,"Philadelphia, PA",3.2,6.1
24567,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.8,"Fort Worth (Tarrant County), TX",3.5,6.3
24574,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,6.6,"San Diego County, CA",5.4,7.9
24575,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,7.8,"Portland (Multnomah County), OR",5.3,11.1
24576,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,8.0,"Oakland (Alameda County), CA",4.7,12.8
24577,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,8.1,"Las Vegas (Clark County), NV",6.4,9.9
24586,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,12.3,"San Francisco, CA",10.5,14.4
24590,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,15.4,"Philadelphia, PA",12.6,18.2
24594,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,17.7,"Oakland (Alameda County), CA",12.4,24.5
24595,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,18.8,"Columbus, OH",14.0,24.7
24598,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,19.7,"San Diego County, CA",17.5,21.9
24601,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,24.8,"Indianapolis (Marion County), IN",20.3,30.2
24602,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,26.5,"Portland (Multnomah County), OR",21.3,31.7
24603,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,26.9,"Las Vegas (Clark County), NV",23.7,30.2
24606,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,8.0,"Detroit, MI",5.9,10.1
24610,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,10.0,"Philadelphia, PA",8.4,11.5
24611,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,10.3,"San Antonio, TX",8.8,11.8
24612,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,10.4,"Seattle, WA",8.1,13.4
24613,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,10.6,"Oakland (Alameda County), CA",7.8,14.2
24614,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,11.3,"Fort Worth (Tarrant County), TX",9.8,12.8
24616,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,12.5,"San Diego County, CA",11.3,13.7
24619,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,13.8,"Indianapolis (Marion County), IN",11.4,16.5
24620,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,14.2,"Columbus, OH",11.3,17.5
24623,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,17.9,"Portland (Multnomah County), OR",14.9,20.8
24624,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,18.5,"Las Vegas (Clark County), NV",16.6,20.5
24630,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,6.8,"San Diego County, CA",4.5,9.7
24631,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,7.4,"Las Vegas (Clark County), NV",3.5,11.3
24632,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,9.7,"Seattle, WA",4.6,20.3
24633,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,9.8,"Seattle, WA",4.8,19.5
24648,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,5.5,"Philadelphia, PA",3.8,7.3
24650,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,6.1,"Detroit, MI",4.1,8.1
24654,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,13.7,"Las Vegas (Clark County), NV",8.5,18.8
24664,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,5.1,"Fort Worth (Tarrant County), TX",3.4,7.5
24667,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,6.3,"San Diego County, CA",4.7,8.2
24669,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,7.3,"San Antonio, TX",5.7,9.2
24671,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,8.1,"Philadelphia, PA",4.0,12.2
24673,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,12.1,"Las Vegas (Clark County), NV",8.7,15.4
24682,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,5.5,"Las Vegas (Clark County), NV",0.1,10.9
24692,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,11.2,"Seattle, WA",8.4,15.1
24693,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,11.3,"Seattle, WA",8.4,15.4
24694,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,12.9,"Philadelphia, PA",10.3,15.5
24700,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,15.9,"Fort Worth (Tarrant County), TX",13.4,18.3
24701,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,16.2,"Detroit, MI",8.5,23.9
24703,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,17.3,"San Antonio, TX",13.8,20.7
24704,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,17.6,"Columbus, OH",13.5,22.5
24705,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,17.7,"San Diego County, CA",15.7,19.7
24706,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,18.2,"Indianapolis (Marion County), IN",14.8,22.2
24707,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,19.6,"Portland (Multnomah County), OR",16.2,23.0
24710,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,24.4,"Las Vegas (Clark County), NV",21.5,27.4
24711,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,24.4,"Oakland (Alameda County), CA",16.2,35.2
24716,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,3.7,"Philadelphia, PA",2.4,5.0
24717,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,4.6,"Fort Worth (Tarrant County), TX",3.3,6.1
24718,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,5.7,"San Diego County, CA",4.6,7.0
24721,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,7.9,"Portland (Multnomah County), OR",5.5,11.1
24722,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,8.2,"Las Vegas (Clark County), NV",6.5,10.0
24724,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,8.4,"Columbus, OH",5.8,11.8
24725,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,8.9,"Seattle, WA",6.0,13.1
24732,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,12.3,"Seattle, WA",8.8,17.3
24733,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,12.7,"Seattle, WA",9.0,17.6
24734,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,13.0,"Detroit, MI",9.2,16.8
24737,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,15.1,"San Antonio, TX",12.5,17.8
24739,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,17.4,"Philadelphia, PA",14.4,20.5
24740,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,18.2,"Oakland (Alameda County), CA",12.8,25.0
24741,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,18.9,"Fort Worth (Tarrant County), TX",16.0,21.9
24743,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,19.8,"San Diego County, CA",17.6,22.0
24745,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,21.3,"Columbus, OH",16.3,27.4
24746,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,21.6,"Indianapolis (Marion County), IN",17.4,26.8
24748,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,28.2,"Portland (Multnomah County), OR",22.9,33.6
24749,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,29.4,"Las Vegas (Clark County), NV",25.9,32.9
24752,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,11.0,"San Antonio, TX",9.4,12.5
24753,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,11.8,"Fort Worth (Tarrant County), TX",10.2,13.4
24754,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,12.0,"San Diego County, CA",10.9,13.2
24755,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,12.0,"Seattle, WA",9.6,15.1
24756,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,13.6,"Indianapolis (Marion County), IN",11.3,16.3
24758,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,14.7,"Columbus, OH",11.8,18.1
24759,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,15.0,"Portland (Multnomah County), OR",12.4,17.7
24761,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,16.5,"Las Vegas (Clark County), NV",14.7,18.2
24766,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,6.4,"San Diego County, CA",4.3,9.3
24767,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,9.5,"Las Vegas (Clark County), NV",5.2,13.8
24769,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,11.8,"Seattle, WA",6.1,21.9
24770,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,12.4,"Seattle, WA",6.4,23.5
24779,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,5.6,"Philadelphia, PA",3.9,7.3
24782,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,8.9,"Las Vegas (Clark County), NV",4.8,13.0
24794,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,3.8,"Fort Worth (Tarrant County), TX",2.2,5.9
24796,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,4.8,"San Diego County, CA",3.5,6.4
24797,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,7.3,"Las Vegas (Clark County), NV",5.0,9.6
24798,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,7.5,"San Antonio, TX",6.0,9.3
24799,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,7.6,"Philadelphia, PA",3.6,11.5
24801,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,11.2,"Oakland (Alameda County), CA",5.4,20.6
24807,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,4.1,"Las Vegas (Clark County), NV",0.0,9.9
24818,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,12.6,"Philadelphia, PA",10.1,15.2
24819,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,13.1,"Seattle, WA",10.0,17.2
24820,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,13.7,"Seattle, WA",10.5,18.1
24821,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,16.1,"Portland (Multnomah County), OR",13.1,19.2
24823,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,17.5,"Indianapolis (Marion County), IN",14.1,21.5
24824,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,17.6,"San Diego County, CA",15.6,19.7
24825,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,18.0,"San Antonio, TX",14.5,21.5
24826,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,18.2,"Columbus, OH",14.1,23.2
24827,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,19.1,"Fort Worth (Tarrant County), TX",16.3,21.8
24829,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,20.4,"Las Vegas (Clark County), NV",17.7,23.1
24830,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,20.9,"Oakland (Alameda County), CA",13.1,31.7
24833,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,4.4,"Philadelphia, PA",3.0,5.8
24834,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.2,"Oakland (Alameda County), CA",2.6,9.2
24835,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.2,"San Antonio, TX",3.8,6.9
24836,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.7,"Fort Worth (Tarrant County), TX",4.3,7.4
24837,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.9,"San Diego County, CA",4.8,7.1
24839,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,6.1,"Seattle, WA",3.8,9.7
24840,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,6.4,"Columbus, OH",4.1,9.5
